whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X1263.Molecular.Connections.	IMEx	missing_protein_evidence	BioGRID_from_Mentha
Q18572	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18573	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18574	1	1	0	0	0	0	0	0	0	1	0
Q18577	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18579	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18580	1	1	0	0	0	0	0	0	0	0	0
Q18581	1	1	uniprotkb	6239	0	1	0	0	1	0	0
Q18582	1	1	0	0	0	0	0	0	0	0	0
Q18585	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18586	1	1	0	0	0	0	0	0	0	1	0
Q18587	1	1	0	0	0	0	0	0	0	0	0
Q18590	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18591	1	1	0	0	0	0	0	0	0	1	0
Q18593	1	1	0	0	0	0	0	0	0	0	0
Q18594	1	1	uniprotkb	6239	1	0	0	0	1	0	1
Q18595	1	1	0	0	0	0	0	0	0	0	0
Q18596	1	1	0	0	0	0	0	0	0	0	0
Q18597	1	1	0	0	0	0	0	0	0	0	0
Q18598	1	1	0	0	0	0	0	0	0	0	0
Q18599	1	1	0	0	0	0	0	0	0	0	0
Q18600	1	1	0	0	0	0	0	0	0	0	0
Q18602	1	1	0	0	0	0	0	0	0	0	0
Q18603	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18604	1	1	0	0	0	0	0	0	0	1	0
Q18605	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18606	1	1	0	0	0	0	0	0	0	1	0
Q18607	1	1	0	0	0	0	0	0	0	0	0
Q18610	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18611	1	1	0	0	0	0	0	0	0	0	0
Q18612	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18613	1	1	0	0	0	0	0	0	0	1	0
Q18614	1	1	0	0	0	0	0	0	0	0	0
Q18615	1	1	0	0	0	0	0	0	0	1	0
Q18616	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18617	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18618	1	1	0	0	0	0	0	0	0	1	0
Q18619	1	1	0	0	0	0	0	0	0	1	0
Q18620	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18621	1	1	0	0	0	0	0	0	0	0	0
Q18624	1	1	uniprotkb	6239	1	1	0	0	1	0	0
Q18625	1	1	0	0	0	0	0	0	0	0	0
Q18629	1	1	0	0	0	0	0	0	0	1	0
Q18631	1	1	0	0	0	0	0	0	0	1	0
Q18632	1	1	0	0	0	0	0	0	0	1	0
Q18633	1	1	0	0	0	0	0	0	0	1	0
Q18634	1	1	0	0	0	0	0	0	0	0	0
Q18638	1	1	0	0	0	0	0	0	0	1	0
Q18639	1	1	0	0	0	0	0	0	0	0	0
Q18640	1	1	0	0	0	0	0	0	0	1	0
Q18642	1	1	0	0	0	0	0	0	0	1	0
Q18644	1	1	0	0	0	0	0	0	0	1	0
Q18645	1	1	0	0	0	0	0	0	0	0	0
Q18647	1	1	0	0	0	0	0	0	0	1	0
Q18649	1	1	0	0	0	0	0	0	0	1	0
Q18650	1	1	0	0	0	0	0	0	0	0	0
Q18651	1	1	0	0	0	0	0	0	0	1	0
Q18652	1	1	0	0	0	0	0	0	0	1	0
Q18653	1	1	0	0	0	0	0	0	0	1	0
Q18655	1	1	0	0	0	0	0	0	0	0	0
Q18658	1	1	0	0	0	0	0	0	0	1	0
Q18660	1	1	0	0	0	0	0	0	0	0	0
Q18661	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18662	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18665	1	1	0	0	0	0	0	0	0	1	0
Q18666	1	1	0	0	0	0	0	0	0	0	0
Q18668	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18669	1	1	0	0	0	0	0	0	0	1	0
Q18673	1	1	0	0	0	0	0	0	0	0	0
Q18674	1	1	0	0	0	0	0	0	0	1	0
Q18675	1	1	0	0	0	0	0	0	0	1	0
Q18676	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18677	1	1	0	0	0	0	0	0	0	0	0
Q18678	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18679	1	1	0	0	0	0	0	0	0	0	0
Q18680	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18682	1	1	0	0	0	0	0	0	0	1	0
Q18683	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18685	1	1	uniprotkb	6239	0	0	1	0	1	0	0
Q18686	1	1	0	0	0	0	0	0	0	1	0
Q18687	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18688	1	1	uniprotkb	6239	1	1	1	0	1	0	1
Q18689	1	1	0	0	0	0	0	0	0	1	0
Q18691	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18694	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18695	1	1	0	0	0	0	0	0	0	1	0
Q18696	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18697	1	1	0	0	0	0	0	0	0	0	0
Q18700	1	1	0	0	0	0	0	0	0	1	0
Q18701	1	1	0	0	0	0	0	0	0	1	0
Q18704	1	1	0	0	0	0	0	0	0	1	0
Q18705	1	1	0	0	0	0	0	0	0	0	0
Q18706	1	1	0	0	0	0	0	0	0	1	0
Q18707	1	1	0	0	0	0	0	0	0	1	0
Q18708	1	1	0	0	0	0	0	0	0	1	0
Q18709	1	1	0	0	0	0	0	0	0	0	0
Q18710	1	1	0	0	0	0	0	0	0	1	0
Q18711	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18712	1	1	0	0	0	0	0	0	0	0	0
Q18724	1	1	0	0	0	0	0	0	0	0	0
Q18726	1	1	0	0	0	0	0	0	0	1	0
Q18728	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18729	1	1	0	0	0	0	0	0	0	1	0
Q18730	1	1	0	0	0	0	0	0	0	1	0
Q18731	1	1	0	0	0	0	0	0	0	1	0
Q18732	1	1	0	0	0	0	0	0	0	1	0
Q18738	1	1	0	0	0	0	0	0	0	0	0
Q18739	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18740	1	1	0	0	0	0	0	0	0	0	0
Q18741	1	1	0	0	0	0	0	0	0	1	0
Q18742	1	1	0	0	0	0	0	0	0	0	0
Q18743	1	1	0	0	0	0	0	0	0	0	0
Q18744	1	1	0	0	0	0	0	0	0	1	0
Q18746	1	1	0	0	0	0	0	0	0	0	0
Q18750	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18751	1	1	0	0	0	0	0	0	0	1	0
Q18754	1	1	0	0	0	0	0	0	0	1	0
Q18755	1	1	0	0	0	0	0	0	0	1	0
Q18756	1	1	0	0	0	0	0	0	0	1	0
Q18758	1	1	0	0	0	0	0	0	0	0	0
Q18760	1	1	0	0	0	0	0	0	0	1	0
Q18761	1	1	0	0	0	0	0	0	0	1	0
Q18762	1	1	0	0	0	0	0	0	0	1	0
Q18763	1	1	0	0	0	0	0	0	0	1	0
Q18764	1	1	0	0	0	0	0	0	0	1	0
Q18765	1	1	0	0	0	0	0	0	0	1	0
Q18766	1	1	0	0	0	0	0	0	0	1	0
Q18767	1	1	0	0	0	0	0	0	0	1	0
Q18768	1	1	0	0	0	0	0	0	0	1	0
Q18769	1	1	0	0	0	0	0	0	0	1	0
Q18770	1	1	0	0	0	0	0	0	0	1	0
Q18771	1	1	0	0	0	0	0	0	0	0	0
Q18772	1	1	0	0	0	0	0	0	0	0	0
Q18773	1	1	0	0	0	0	0	0	0	0	0
Q18774	1	1	0	0	0	0	0	0	0	1	0
Q18775	1	1	0	0	0	0	0	0	0	1	0
Q18776	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18779	1	1	0	0	0	0	0	0	0	0	0
Q18780	1	1	0	0	0	0	0	0	0	0	0
Q18782	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18784	1	1	0	0	0	0	0	0	0	0	0
Q18785	1	1	0	0	0	0	0	0	0	1	0
Q18786	1	1	uniprotkb	6239	1	0	0	0	1	0	1
Q18787	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18788	1	1	uniprotkb	6239	0	1	0	0	1	0	0
Q18793	1	1	0	0	0	0	0	0	0	0	0
Q18795	1	1	0	0	0	0	0	0	0	1	0
Q18796	1	1	0	0	0	0	0	0	0	0	0
Q18797	1	1	0	0	0	0	0	0	0	0	0
Q18798	1	1	0	0	0	0	0	0	0	0	0
Q18799	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18800	1	1	0	0	0	0	0	0	0	1	0
Q18801	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18803	1	1	0	0	0	0	0	0	0	1	0
Q18805	1	1	0	0	0	0	0	0	0	0	0
Q18806	1	1	0	0	0	0	0	0	0	0	0
Q18807	1	1	0	0	0	0	0	0	0	0	0
Q18808	1	1	0	0	0	0	0	0	0	1	0
Q18809	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18810	1	1	0	0	0	0	0	0	0	0	0
Q18812	1	1	0	0	0	0	0	0	0	1	0
Q18813	1	1	0	0	0	0	0	0	0	0	0
Q18817	1	1	0	0	0	0	0	0	0	0	0
Q18818	1	1	0	0	0	0	0	0	0	1	0
Q18819	1	1	0	0	0	0	0	0	0	1	0
Q18820	1	1	0	0	0	0	0	0	0	1	0
Q18821	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18822	1	1	0	0	0	0	0	0	0	0	0
Q18823	1	1	uniprotkb	6239	0	1	0	0	1	0	1
Q18824	1	1	0	0	0	0	0	0	0	0	0
Q18825	1	1	uniprotkb	6239	1	0	1	0	1	0	1
Q18826	1	1	0	0	0	0	0	0	0	1	0
Q18827	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18828	1	1	0	0	0	0	0	0	0	1	0
Q18829	1	1	0	0	0	0	0	0	0	1	0
Q18832	1	1	0	0	0	0	0	0	0	0	0
Q18833	1	1	0	0	0	0	0	0	0	1	0
Q18834	1	1	0	0	0	0	0	0	0	1	0
Q18838	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18839	1	1	0	0	0	0	0	0	0	0	0
Q18841	1	1	uniprotkb	6239	0	1	0	0	1	0	0
Q18842	1	1	0	0	0	0	0	0	0	1	0
Q18843	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18844	1	1	0	0	0	0	0	0	0	1	0
Q18846	1	1	uniprotkb	6239	1	0	0	0	1	1	1
Q18847	1	1	0	0	0	0	0	0	0	1	0
Q18848	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18849	1	1	0	0	0	0	0	0	0	1	0
Q18850	1	1	0	0	0	0	0	0	0	1	0
Q18851	1	1	0	0	0	0	0	0	0	0	0
Q18852	1	1	0	0	0	0	0	0	0	0	0
Q18853	1	1	0	0	0	0	0	0	0	0	0
Q18854	1	1	0	0	0	0	0	0	0	0	0
Q18858	1	1	0	0	0	0	0	0	0	1	0
Q18859	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18861	1	1	0	0	0	0	0	0	0	1	0
Q18862	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18864	1	1	0	0	0	0	0	0	0	1	0
Q18865	1	1	0	0	0	0	0	0	0	1	0
Q18866	1	1	0	0	0	0	0	0	0	1	0
Q18867	1	1	0	0	0	0	0	0	0	0	0
Q18869	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18872	1	1	0	0	0	0	0	0	0	1	0
Q18874	1	1	0	0	0	0	0	0	0	0	0
Q18875	1	1	0	0	0	0	0	0	0	0	0
Q18876	1	1	0	0	0	0	0	0	0	1	0
Q18877	1	1	0	0	0	0	0	0	0	0	0
Q18878	1	1	0	0	0	0	0	0	0	0	0
Q18879	1	1	0	0	0	0	0	0	0	1	0
Q18880	1	1	uniprotkb	6239	0	1	0	0	1	0	0
Q18881	1	1	0	0	0	0	0	0	0	1	0
Q18882	1	1	0	0	0	0	0	0	0	1	0
Q18883	1	1	0	0	0	0	0	0	0	1	0
Q18885	1	1	uniprotkb	6239	1	0	0	0	1	0	1
Q18886	1	1	0	0	0	0	0	0	0	0	0
Q18887	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18888	1	1	0	0	0	0	0	0	0	0	0
Q18889	1	1	0	0	0	0	0	0	0	0	0
Q18891	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18892	1	1	0	0	0	0	0	0	0	1	0
Q18895	1	1	0	0	0	0	0	0	0	1	0
Q18898	1	1	0	0	0	0	0	0	0	1	0
Q18900	1	1	0	0	0	0	0	0	0	1	0
Q18902	1	1	0	0	0	0	0	0	0	0	0
Q18903	1	1	0	0	0	0	0	0	0	1	0
Q18904	1	1	0	0	0	0	0	0	0	1	0
Q18905	1	1	0	0	0	0	0	0	0	1	0
Q18906	1	0	0	0	0	0	0	0	0	1	0
Q18907	1	0	0	0	0	0	0	0	0	1	0
Q18908	1	0	0	0	0	0	0	0	0	1	0
Q18909	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18910	1	1	0	0	0	0	0	0	0	0	0
Q18911	1	1	0	0	0	0	0	0	0	1	0
Q18912	1	1	0	0	0	0	0	0	0	1	0
Q18913	1	1	0	0	0	0	0	0	0	1	0
Q18914	1	1	0	0	0	0	0	0	0	0	0
Q18915	1	1	0	0	0	0	0	0	0	0	0
Q18916	1	1	0	0	0	0	0	0	0	0	0
Q18917	1	1	0	0	0	0	0	0	0	1	0
Q18918	1	1	0	0	0	0	0	0	0	0	0
Q18919	1	1	uniprotkb	6239	1	0	0	0	1	0	1
Q18921	1	1	0	0	0	0	0	0	0	0	0
Q18922	1	1	0	0	0	0	0	0	0	0	0
Q18923	1	1	0	0	0	0	0	0	0	0	0
Q18924	1	1	0	0	0	0	0	0	0	1	0
Q18925	1	1	0	0	0	0	0	0	0	1	0
Q18926	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18927	1	1	0	0	0	0	0	0	0	1	0
Q18928	1	1	0	0	0	0	0	0	0	1	0
Q18929	1	1	0	0	0	0	0	0	0	1	0
Q18930	1	1	0	0	0	0	0	0	0	0	0
Q18931	1	1	0	0	0	0	0	0	0	0	0
Q18932	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18933	1	1	0	0	0	0	0	0	0	0	0
Q18934	1	1	0	0	0	0	0	0	0	0	0
Q18935	1	1	0	0	0	0	0	0	0	1	0
Q18936	1	1	0	0	0	0	0	0	0	0	0
Q18937	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18938	1	1	uniprotkb	6239	1	0	0	0	1	0	1
Q18939	1	1	0	0	0	0	0	0	0	1	0
Q18940	1	1	0	0	0	0	0	0	0	1	0
Q18942	1	1	0	0	0	0	0	0	0	0	0
Q18943	1	1	0	0	0	0	0	0	0	0	0
Q18945	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18946	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18947	1	1	0	0	0	0	0	0	0	0	0
Q18948	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18949	1	1	0	0	0	0	0	0	0	0	0
Q18951	1	1	0	0	0	0	0	0	0	0	0
Q18952	1	1	0	0	0	0	0	0	0	1	0
Q18953	1	1	uniprotkb	6239	1	1	0	0	1	0	1
Q18955	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18956	1	1	0	0	0	0	0	0	0	1	0
Q18957	1	1	0	0	0	0	0	0	0	1	0
Q18958	1	1	0	0	0	0	0	0	0	1	0
Q18959	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18963	1	1	0	0	0	0	0	0	0	1	0
Q18964	1	1	uniprotkb	6239	1	0	0	0	1	0	1
Q18965	1	1	0	0	0	0	0	0	0	0	0
Q18966	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18967	1	1	uniprotkb	6239	1	0	0	0	1	1	1
Q18968	1	1	0	0	0	0	0	0	0	0	0
Q18969	1	1	0	0	0	0	0	0	0	0	0
Q18973	1	1	0	0	0	0	0	0	0	1	0
Q18974	1	1	0	0	0	0	0	0	0	0	0
Q18975	1	1	0	0	0	0	0	0	0	0	0
Q18976	1	1	0	0	0	0	0	0	0	1	0
Q18983	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18984	1	1	0	0	0	0	0	0	0	1	0
Q18986	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18988	1	1	0	0	0	0	0	0	0	1	0
Q18989	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18990	1	1	0	0	0	0	0	0	0	0	0
Q18991	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q18993	1	1	0	0	0	0	0	0	0	0	0
Q18994	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18995	1	1	0	0	0	0	0	0	0	0	0
Q18997	1	1	0	0	0	0	0	0	0	1	0
Q18998	1	1	0	0	0	0	0	0	0	1	0
Q18999	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q18LB3	1	1	0	0	0	0	0	0	0	1	0
Q18LB5	1	1	0	0	0	0	0	0	0	1	0
Q18LB7	1	1	0	0	0	0	0	0	0	1	0
Q19000	1	1	0	0	0	0	0	0	0	1	0
Q19002	1	1	0	0	0	0	0	0	0	0	0
Q19004	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19005	1	1	0	0	0	0	0	0	0	1	0
Q19006	1	1	0	0	0	0	0	0	0	0	0
Q19007	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19009	1	1	0	0	0	0	0	0	0	1	0
Q19010	1	1	0	0	0	0	0	0	0	1	0
Q19011	1	1	0	0	0	0	0	0	0	1	0
Q19012	1	1	0	0	0	0	0	0	0	1	0
Q19013	1	1	0	0	0	0	0	0	0	1	0
Q19014	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q19015	1	1	0	0	0	0	0	0	0	1	0
Q19016	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q19019	1	1	uniprotkb	6239	1	1	0	0	1	0	0
Q19020	1	1	0	0	0	0	0	0	0	0	0
Q19021	1	1	0	0	0	0	0	0	0	0	0
Q19022	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19026	1	1	0	0	0	0	0	0	0	0	0
Q19027	1	1	0	0	0	0	0	0	0	1	0
Q19030	1	1	0	0	0	0	0	0	0	1	0
Q19033	1	1	0	0	0	0	0	0	0	1	0
Q19034	1	1	0	0	0	0	0	0	0	1	0
Q19035	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q19036	1	1	0	0	0	0	0	0	0	1	0
Q19038	1	1	0	0	0	0	0	0	0	1	0
Q19039	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q19040	1	1	0	0	0	0	0	0	0	0	0
Q19041	1	1	0	0	0	0	0	0	0	1	0
Q19046	1	1	0	0	0	0	0	0	0	0	0
Q19048	1	1	0	0	0	0	0	0	0	0	0
Q19050	1	1	0	0	0	0	0	0	0	0	0
Q19051	1	1	0	0	0	0	0	0	0	1	0
Q19052	1	1	0	0	0	0	0	0	0	1	0
Q19053	1	1	0	0	0	0	0	0	0	0	0
Q19055	1	1	0	0	0	0	0	0	0	1	0
Q19056	1	1	0	0	0	0	0	0	0	0	0
Q19057	1	1	uniprotkb	6239	0	1	0	0	1	0	0
Q19058	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19059	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19060	1	1	0	0	0	0	0	0	0	1	0
Q19061	1	1	0	0	0	0	0	0	0	1	0
Q19062	1	1	0	0	0	0	0	0	0	1	0
Q19063	1	1	0	0	0	0	0	0	0	0	0
Q19064	1	1	0	0	0	0	0	0	0	0	0
Q19065	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q19066	1	1	0	0	0	0	0	0	0	1	0
Q19068	1	1	0	0	0	0	0	0	0	1	0
Q19069	1	1	0	0	0	0	0	0	0	1	0
Q19070	1	0	0	0	0	0	0	0	0	1	0
Q19074	1	1	0	0	0	0	0	0	0	1	0
Q19075	1	1	0	0	0	0	0	0	0	1	0
Q19076	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19077	1	1	0	0	0	0	0	0	0	0	0
Q19078	1	1	0	0	0	0	0	0	0	1	0
Q19079	1	1	0	0	0	0	0	0	0	1	0
Q19082	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19083	1	1	0	0	0	0	0	0	0	1	0
Q19084	1	1	0	0	0	0	0	0	0	1	0
Q19086	1	1	0	0	0	0	0	0	0	0	0
Q19087	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19088	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19089	1	1	0	0	0	0	0	0	0	0	0
Q19090	1	1	0	0	0	0	0	0	0	0	0
Q19091	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q19093	1	1	0	0	0	0	0	0	0	0	0
Q19095	1	1	0	0	0	0	0	0	0	1	0
Q19096	1	1	0	0	0	0	0	0	0	0	0
Q19100	1	1	0	0	0	0	0	0	0	1	0
Q19101	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19102	1	1	0	0	0	0	0	0	0	0	0
Q19103	1	1	0	0	0	0	0	0	0	0	0
Q19104	1	1	0	0	0	0	0	0	0	0	0
Q19107	1	1	0	0	0	0	0	0	0	0	0
Q19108	1	1	0	0	0	0	0	0	0	1	0
Q19109	1	1	0	0	0	0	0	0	0	1	0
Q19110	1	1	0	0	0	0	0	0	0	1	0
Q19111	1	1	0	0	0	0	0	0	0	1	0
Q19112	1	1	0	0	0	0	0	0	0	1	0
Q19113	1	1	0	0	0	0	0	0	0	1	0
Q19116	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q19117	1	1	0	0	0	0	0	0	0	1	0
Q19118	1	1	0	0	0	0	0	0	0	1	0
Q19119	1	1	0	0	0	0	0	0	0	1	0
Q19120	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19122	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19123	1	1	0	0	0	0	0	0	0	0	0
Q19124	1	1	0	0	0	0	0	0	0	1	0
Q19125	1	1	0	0	0	0	0	0	0	1	0
Q19126	1	1	uniprotkb	6239	1	0	1	0	1	0	0
Q19127	1	1	0	0	0	0	0	0	0	0	0
Q19128	1	1	0	0	0	0	0	0	0	0	0
Q19129	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q19130	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19131	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19132	1	1	0	0	0	0	0	0	0	0	0
Q19133	1	1	0	0	0	0	0	0	0	0	0
Q19136	1	1	0	0	0	0	0	0	0	1	0
Q19137	1	1	0	0	0	0	0	0	0	1	0
Q19138	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19140	1	1	0	0	0	0	0	0	0	0	0
Q19143	1	1	0	0	0	0	0	0	0	1	0
Q19145	1	1	0	0	0	0	0	0	0	1	0
Q19147	1	1	0	0	0	0	0	0	0	0	0
Q19148	1	1	0	0	0	0	0	0	0	1	0
Q19151	1	1	0	0	0	0	0	0	0	0	0
Q19153	1	1	0	0	0	0	0	0	0	1	0
Q19154	1	1	0	0	0	0	0	0	0	1	0
Q19155	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q19157	1	1	0	0	0	0	0	0	0	1	0
Q19158	1	1	0	0	0	0	0	0	0	0	0
Q19159	1	1	0	0	0	0	0	0	0	1	0
Q19162	1	1	uniprotkb	6239	1	0	0	0	1	1	1
Q19164	1	1	0	0	0	0	0	0	0	1	0
Q19165	1	1	0	0	0	0	0	0	0	0	0
Q19167	1	1	0	0	0	0	0	0	0	1	0
Q19168	1	1	0	0	0	0	0	0	0	1	0
Q19169	1	1	0	0	0	0	0	0	0	0	0
Q19170	1	1	0	0	0	0	0	0	0	1	0
Q19171	1	1	0	0	0	0	0	0	0	0	0
Q19172	1	1	0	0	0	0	0	0	0	1	0
Q19173	1	1	0	0	0	0	0	0	0	1	0
Q19174	1	1	0	0	0	0	0	0	0	0	0
Q19175	1	1	0	0	0	0	0	0	0	0	0
Q19176	1	1	0	0	0	0	0	0	0	1	0
Q19181	1	1	0	0	0	0	0	0	0	1	0
Q19182	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19185	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19187	1	1	0	0	0	0	0	0	0	0	0
Q19188	1	1	0	0	0	0	0	0	0	0	0
Q19189	1	1	uniprotkb	6239	1	0	0	0	1	1	1
Q19191	1	1	0	0	0	0	0	0	0	1	0
Q19192	1	1	0	0	0	0	0	0	0	0	0
Q19194	1	1	0	0	0	0	0	0	0	1	0
Q19195	1	1	0	0	0	0	0	0	0	1	0
Q19196	1	1	0	0	0	0	0	0	0	1	0
Q19199	1	1	0	0	0	0	0	0	0	1	0
Q19200	1	1	0	0	0	0	0	0	0	1	0
Q19202	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19203	1	1	uniprotkb	6239	1	1	0	0	1	0	1
Q19204	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19206	1	1	0	0	0	0	0	0	0	0	0
Q19207	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19209	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19210	1	1	0	0	0	0	0	0	0	0	0
Q19211	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19212	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19213	1	1	uniprotkb	6239	1	1	1	0	1	0	1
Q19214	1	1	0	0	0	0	0	0	0	1	0
Q19216	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q19218	1	1	0	0	0	0	0	0	0	0	0
Q19219	1	1	0	0	0	0	0	0	0	0	0
Q19220	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q19221	1	1	0	0	0	0	0	0	0	1	0
Q19222	1	1	0	0	0	0	0	0	0	0	0
Q19223	1	1	0	0	0	0	0	0	0	0	0
Q19225	1	1	0	0	0	0	0	0	0	1	0
Q19226	1	1	0	0	0	0	0	0	0	0	0
Q19227	1	1	0	0	0	0	0	0	0	1	0
Q19228	1	1	uniprotkb	6239	1	0	0	0	1	1	0
Q19229	1	1	0	0	0	0	0	0	0	0	0
Q19230	1	1	0	0	0	0	0	0	0	0	0
Q19231	1	1	0	0	0	0	0	0	0	1	0
Q19232	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19235	1	1	0	0	0	0	0	0	0	1	0
Q19237	1	1	0	0	0	0	0	0	0	0	0
Q19238	1	1	0	0	0	0	0	0	0	1	0
Q19239	1	1	0	0	0	0	0	0	0	0	0
Q19240	1	1	0	0	0	0	0	0	0	0	0
Q19243	1	1	0	0	0	0	0	0	0	1	0
Q19246	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19248	1	1	0	0	0	0	0	0	0	1	0
Q19249	1	1	0	0	0	0	0	0	0	1	0
Q19252	1	1	0	0	0	0	0	0	0	1	0
Q19253	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19255	1	1	0	0	0	0	0	0	0	1	0
Q19256	1	1	0	0	0	0	0	0	0	1	0
Q19257	1	1	uniprotkb	6239	1	0	0	0	1	0	0
Q19258	1	1	0	0	0	0	0	0	0	1	0
Q19259	1	1	0	0	0	0	0	0	0	0	0
Q19261	1	1	0	0	0	0	0	0	0	1	0
Q19262	1	1	0	0	0	0	0	0	0	1	0
Q19263	1	1	0	0	0	0	0	0	0	1	0
