whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	0903(mpidb)	IMEx	missing_protein_evidence
P0AEB5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEB7	1	1	0	0	0	0	0	0	0	1
P0AEC0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEC3	1	1	uniprotkb	83333	1	1	0	1	1	0
P0AEC5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEC8	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AED0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AED5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AED7	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AED9	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEE1	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AEE3	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEE5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEE8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEF0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEF4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEF8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEG1	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEG4	1	1	uniprotkb	83333	1	1	0	0	1	0
P0AEG6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEG8	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AEH1	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEH3	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AEH5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEH8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEI1	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEI4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEI6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEJ0	1	1	0	0	0	0	0	0	0	0
P0AEJ2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEJ4	1	1	uniprotkb	83333	1	1	0	1	1	0
P0AEJ6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEJ8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEK0	1	1	0	0	0	0	0	0	0	0
P0AEK2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEK4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEK7	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEL0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEL3	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEL6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEL8	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AEM0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEM4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEM6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEM9	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEN1	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEN4	1	1	uniprotkb	83333	1	1	0	1	1	0
P0AEN8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEP1	1	1	0	0	0	0	0	0	0	0
P0AEP3	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEP7	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEP9	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AEQ1	1	1	0	0	0	0	0	0	0	1
P0AEQ3	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEQ6	1	1	0	0	0	0	0	0	0	0
P0AER0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AER3	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AER5	1	1	0	0	0	0	0	0	0	0
P0AER8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AES0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AES2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AES4	1	1	uniprotkb	83333	1	1	0	1	1	0
P0AES6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AES9	1	1	0	0	0	0	0	0	0	0
P0AET2	1	1	0	0	0	0	0	0	0	0
P0AET5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AET8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEU0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEU3	1	1	0	0	0	0	0	0	0	0
P0AEU7	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEV1	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AEV4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEV7	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AEV9	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEW1	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEW4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEW6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEW9	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AEX3	1	1	0	0	0	0	0	0	0	0
P0AEX5	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AEX7	1	1	0	0	0	0	0	0	0	0
P0AEX9	1	1	uniprotkb	83333	1	1	0	1	1	0
P0AEY1	1	1	0	0	0	0	0	0	0	0
P0AEY3	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEY5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEY8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEZ1	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEZ3	1	1	uniprotkb	83333	1	1	0	1	1	0
P0AEZ7	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AEZ9	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF01	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF03	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF06	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF08	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AF10	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF12	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF16	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF18	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF20	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AF24	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF26	1	1	uniprotkb	83333	1	1	0	1	1	0
P0AF28	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF32	1	1	0	0	0	0	0	0	0	0
P0AF34	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AF36	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AF40	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF43	1	1	0	0	0	0	0	0	0	1
P0AF45	1	1	0	0	0	0	0	0	0	1
P0AF48	1	1	0	0	0	0	0	0	0	1
P0AF50	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF52	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF54	1	1	0	0	0	0	0	0	0	0
P0AF56	1	1	0	0	0	0	0	0	0	1
P0AF59	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AF61	1	1	0	0	0	0	0	0	0	0
P0AF63	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AF67	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF70	1	1	0	0	0	0	0	0	0	1
P0AF73	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AF76	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AF78	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AF80	1	1	0	0	0	0	0	0	0	0
P0AF82	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AF86	1	1	0	0	0	0	0	0	0	1
P0AF90	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF93	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AF96	1	1	0	0	0	0	0	0	0	0
P0AF98	1	1	uniprotkb	83333	0	1	0	0	1	0
P0AFA2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFA5	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AFA7	1	1	0	0	0	0	0	0	0	0
P0AFA9	1	1	0	0	0	0	0	0	0	0
P0AFB1	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFB5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFB8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFC0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFC3	1	1	0	0	0	0	0	0	0	1
P0AFC7	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFD1	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFD4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFD6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFE0	1	1	0	0	0	0	0	0	0	0
P0AFE4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFE8	1	1	0	0	0	0	0	0	0	0
P0AFF0	1	1	0	0	0	0	0	0	0	0
P0AFF2	1	1	0	0	0	0	0	0	0	0
P0AFF4	1	1	0	0	0	0	0	0	0	0
P0AFF6	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AFG0	1	1	uniprotkb	83333	1	1	0	0	1	0
P0AFG3	1	1	uniprotkb	83333	1	1	0	0	1	0
P0AFG6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFG8	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AFH0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFH2	1	1	0	0	0	0	0	0	0	0
P0AFH6	1	1	0	0	0	0	0	0	0	0
P0AFH8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFI0	1	1	uniprotkb	83333	1	1	0	0	1	0
P0AFI2	1	1	uniprotkb	83333	1	1	1	0	1	0
P0AFI5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFI7	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFI9	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AFJ1	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AFJ5	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AFJ7	1	1	0	0	0	0	0	0	0	0
P0AFK0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFK2	1	1	0	0	0	0	0	0	0	0
P0AFK4	1	1	0	0	0	0	0	0	0	0
P0AFK6	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AFK9	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFL1	1	1	0	0	0	0	0	0	0	1
P0AFL3	1	1	0	0	0	0	0	0	0	0
P0AFL6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFL9	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AFM2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFM4	1	1	0	0	0	0	0	0	0	0
P0AFM6	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AFM9	1	1	uniprotkb	83333	0	0	0	1	1	0
P0AFN2	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AFN6	1	1	0	0	0	0	0	0	0	0
P0AFP0	1	1	0	0	0	0	0	0	0	0
P0AFP2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFP4	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AFP6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFP9	1	1	0	0	0	0	0	0	0	0
P0AFQ2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFQ5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFQ7	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFR0	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AFR2	1	1	0	0	0	0	0	0	0	0
P0AFR4	1	1	0	0	0	0	0	0	0	0
P0AFR7	1	1	0	0	0	0	0	0	0	0
P0AFR9	1	1	0	0	0	0	0	0	0	0
P0AFS1	1	1	0	0	0	0	0	0	0	0
P0AFS3	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFS5	1	1	0	0	0	0	0	0	0	0
P0AFS7	1	1	0	0	0	0	0	0	0	0
P0AFS9	1	1	0	0	0	0	0	0	0	0
P0AFT2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFT5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFT8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFU0	1	1	0	0	0	0	0	0	0	0
P0AFU2	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AFU4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFU6	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AFU8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFV0	1	1	0	0	0	0	0	0	0	0
P0AFV2	1	1	0	0	0	0	0	0	0	1
P0AFV4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFV8	1	1	0	0	0	0	0	0	0	1
P0AFW0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFW2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFW4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFW8	1	1	uniprotkb	83333	1	1	0	0	1	0
P0AFX0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFX4	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AFX7	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AFX9	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFY2	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AFY6	1	1	0	0	0	0	0	0	0	0
P0AFY8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFZ1	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AFZ3	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AFZ5	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AFZ7	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG00	1	1	0	0	0	0	0	0	0	0
P0AG03	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AG07	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG11	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG14	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG16	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG18	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG20	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AG24	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AG27	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG30	1	1	uniprotkb	83333	1	1	0	0	1	0
P0AG34	1	1	0	0	0	0	0	0	0	0
P0AG38	1	1	0	0	0	0	0	0	0	0
P0AG40	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AG44	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG48	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG51	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG55	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG59	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG63	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG67	1	1	uniprotkb	83333	1	1	0	0	1	0
P0AG71	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AG74	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG76	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG78	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG80	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG82	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG84	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AG86	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AG90	1	1	uniprotkb	83333	1	1	0	0	1	0
P0AG93	1	1	0	0	0	0	0	0	0	0
P0AG96	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AG99	1	1	uniprotkb	83333	1	1	0	1	1	0
P0AGA2	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AGA6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGB0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGB3	1	1	uniprotkb	83333	1	1	0	0	1	0
P0AGB6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGC0	1	1	0	0	0	0	0	0	0	0
P0AGC3	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGC5	1	1	0	0	0	0	0	0	0	0
P0AGC7	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AGD1	1	1	0	0	0	0	0	0	0	0
P0AGD3	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGD7	1	1	uniprotkb	83333	1	0	0	1	1	0
P0AGE0	1	1	uniprotkb	83333	1	1	0	0	1	0
P0AGE4	1	1	0	0	0	0	0	0	0	0
P0AGE6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGE9	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGF2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGF4	1	1	0	0	0	0	0	0	0	0
P0AGF6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGG0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGG2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGG4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGG8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGH1	1	1	0	0	0	0	0	0	0	0
P0AGH3	1	1	0	0	0	0	0	0	0	0
P0AGH5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGH8	1	1	0	0	0	0	0	0	0	0
P0AGI1	1	1	0	0	0	0	0	0	0	0
P0AGI4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGI8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGJ2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGJ5	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AGJ7	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGJ9	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGK1	1	1	0	0	0	0	0	0	0	0
P0AGK4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGK8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGL2	1	1	0	0	0	0	0	0	0	0
P0AGL5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGL7	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGM0	1	1	0	0	0	0	0	0	0	0
P0AGM2	1	1	0	0	0	0	0	0	0	0
P0AGM5	1	1	uniprotkb	83333	1	0	0	0	1	1
P0AGM7	1	1	uniprotkb	83333	1	0	0	0	1	0
P0AGM9	1	1	0	0	0	0	0	0	0	0
P0C018	1	1	uniprotkb	83333	1	0	0	0	1	0
P0C037	1	1	uniprotkb	83333	1	0	0	0	1	1
P0C054	1	1	uniprotkb	83333	1	1	0	0	1	0
P0C058	1	1	uniprotkb	83333	1	1	0	0	1	0
P0C066	1	1	0	0	0	0	0	0	0	0
P0C077	1	1	uniprotkb	83333	1	0	0	1	1	0
P0C079	1	1	uniprotkb	83333	1	0	0	1	1	0
P0C093	1	1	uniprotkb	83333	0	1	0	0	1	0
P0C0K3	1	1	uniprotkb	83333	1	0	0	0	1	0
P0C0L2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0C0L7	1	1	0	0	0	0	0	0	0	0
P0C0L9	1	1	uniprotkb	83333	1	0	0	0	1	0
P0C0R7	1	1	uniprotkb	83333	1	0	0	0	1	0
P0C0S1	1	1	uniprotkb	83333	1	0	0	0	1	0
P0C0T5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0C0U4	1	1	uniprotkb	83333	1	0	0	0	1	0
P0C0V0	1	1	uniprotkb	83333	1	1	0	0	1	0
P0C243	1	0	0	0	0	0	0	0	0	1
P0C5W2	0	0	uniprotkb	83333	1	0	0	0	1	0
P0C7L2	1	1	uniprotkb	83333	1	0	0	0	1	0
P0C8J6	1	1	uniprotkb	83333	1	0	0	0	1	0
P0C8J8	1	1	uniprotkb	83333	1	0	0	0	1	0
P0C8K0	1	1	uniprotkb	83333	1	0	0	0	1	0
P0C960	1	1	uniprotkb	83333	1	0	0	0	1	0
P0CB39	1	1	uniprotkb	83333	1	0	0	0	1	0
P0CB62	1	1	uniprotkb	83333	1	0	0	0	1	0
P0CD93	1	1	0	0	0	0	0	0	0	1
P0CE44	1	1	0	0	0	0	0	0	0	0
P0CE45	1	0	0	0	0	0	0	0	0	0
P0CE47	1	1	uniprotkb	83333	1	0	0	1	1	0
P0CE48	1	1	0	0	0	0	0	0	0	0
P0CE49	1	1	0	0	0	0	0	0	0	1
P0CE50	1	1	0	0	0	0	0	0	0	1
P0CE51	1	1	0	0	0	0	0	0	0	1
P0CE52	1	1	0	0	0	0	0	0	0	1
P0CE53	1	1	0	0	0	0	0	0	0	1
P0CE54	1	1	0	0	0	0	0	0	0	1
P0CE55	1	1	0	0	0	0	0	0	0	1
P0CE56	1	1	0	0	0	0	0	0	0	1
P0CE57	1	1	0	0	0	0	0	0	0	1
P0CE58	1	1	0	0	0	0	0	0	0	1
P0CE59	1	0	0	0	0	0	0	0	0	1
P0CE60	1	0	0	0	0	0	0	0	0	1
P0CE61	1	0	0	0	0	0	0	0	0	1
P0CE62	1	0	0	0	0	0	0	0	0	1
P0CE63	1	0	0	0	0	0	0	0	0	1
P0CE64	1	0	0	0	0	0	0	0	0	1
P0CE65	1	0	0	0	0	0	0	0	0	1
P0CF07	1	1	0	0	0	0	0	0	0	1
P0CF08	1	1	0	0	0	0	0	0	0	1
P0CF09	1	1	0	0	0	0	0	0	0	1
P0CF10	1	1	0	0	0	0	0	0	0	1
P0CF11	1	1	0	0	0	0	0	0	0	1
P0CF12	1	1	0	0	0	0	0	0	0	1
P0CF13	1	0	0	0	0	0	0	0	0	1
P0CF25	1	1	0	0	0	0	0	0	0	1
P0CF26	1	1	0	0	0	0	0	0	0	1
P0CF27	1	1	0	0	0	0	0	0	0	1
P0CF28	1	1	0	0	0	0	0	0	0	1
P0CF29	1	1	0	0	0	0	0	0	0	1
P0CF30	1	0	0	0	0	0	0	0	0	1
P0CF40	1	1	0	0	0	0	0	0	0	1
P0CF41	1	1	0	0	0	0	0	0	0	1
P0CF42	1	1	0	0	0	0	0	0	0	1
P0CF43	1	1	0	0	0	0	0	0	0	1
P0CF44	1	1	0	0	0	0	0	0	0	1
P0CF45	1	1	0	0	0	0	0	0	0	1
P0CF46	1	0	0	0	0	0	0	0	0	1
P0CF47	1	0	0	0	0	0	0	0	0	1
P0CF48	1	0	0	0	0	0	0	0	0	1
P0CF49	1	0	0	0	0	0	0	0	0	1
P0CF50	1	0	0	0	0	0	0	0	0	1
P0CF53	1	1	0	0	0	0	0	0	0	1
P0CF54	1	1	0	0	0	0	0	0	0	1
P0CF55	1	1	0	0	0	0	0	0	0	1
P0CF56	1	1	0	0	0	0	0	0	0	1
P0CF57	1	1	0	0	0	0	0	0	0	1
P0CF58	1	1	0	0	0	0	0	0	0	1
P0CF59	1	0	0	0	0	0	0	0	0	1
P0CF60	1	1	0	0	0	0	0	0	0	1
P0CF61	1	0	0	0	0	0	0	0	0	1
P0CF62	1	0	0	0	0	0	0	0	0	1
P0CF63	1	0	0	0	0	0	0	0	0	1
P0CF64	1	0	0	0	0	0	0	0	0	1
P0CF66	1	1	0	0	0	0	0	0	0	1
P0CF67	1	1	0	0	0	0	0	0	0	1
P0CF68	1	1	0	0	0	0	0	0	0	1
P0CF69	1	1	0	0	0	0	0	0	0	1
P0CF70	1	1	0	0	0	0	0	0	0	1
P0CF71	1	0	0	0	0	0	0	0	0	1
P0CF72	1	0	0	0	0	0	0	0	0	1
P0CF79	1	1	0	0	0	0	0	0	0	1
P0CF80	1	1	0	0	0	0	0	0	0	1
P0CF81	1	1	0	0	0	0	0	0	0	1
P0CF82	1	1	0	0	0	0	0	0	0	1
P0CF83	1	1	0	0	0	0	0	0	0	1
P0CF84	1	0	0	0	0	0	0	0	0	1
P0CF86	1	1	0	0	0	0	0	0	0	1
P0CF87	1	0	0	0	0	0	0	0	0	1
P0CF88	1	1	0	0	0	0	0	0	0	1
P0CF89	1	1	0	0	0	0	0	0	0	1
P0CF90	1	1	0	0	0	0	0	0	0	1
P0CF91	1	1	0	0	0	0	0	0	0	1
P0CF92	1	1	0	0	0	0	0	0	0	1
P0CF93	1	1	0	0	0	0	0	0	0	1
P0CG19	1	1	uniprotkb	83333	1	0	0	0	1	1
P0CI31	1	1	uniprotkb	83333	1	0	0	0	1	1
P0CK95	1	1	0	0	0	0	0	0	0	1
P0DKB3	1	1	0	0	0	0	0	0	0	0
P0DM85	1	1	uniprotkb	83333	1	0	0	0	1	0
P0DMC5	1	1	uniprotkb	83333	1	0	0	0	1	0
P0DMC7	1	1	uniprotkb	83333	1	0	0	1	1	0
P0DMC9	1	1	uniprotkb	83333	1	0	0	1	1	0
P0DN74	1	1	0	0	0	0	0	0	0	1
P10026	1	0	0	0	0	0	0	0	0	0
P10030	1	0	0	0	0	0	0	0	0	0
P10031	1	0	0	0	0	0	0	0	0	0
P10100	1	1	uniprotkb	83333	1	0	0	0	1	0
P10121	1	1	uniprotkb	83333	1	0	0	0	1	0
P10151	1	1	uniprotkb	83333	1	0	0	0	1	0
P10346	1	1	uniprotkb	83333	1	0	0	0	1	0
P10371	1	1	uniprotkb	83333	1	0	0	0	1	1
P10378	1	1	uniprotkb	83333	1	0	0	0	1	0
P10384	1	1	uniprotkb	83333	1	0	0	0	1	0
P10408	1	1	uniprotkb	83333	1	1	0	1	1	0
P10423	1	1	0	0	0	0	0	0	0	1
P10441	1	1	uniprotkb	83333	1	0	0	0	1	0
P10442	1	1	uniprotkb	83333	1	0	0	0	1	0
P10443	1	1	uniprotkb	83333	1	1	0	0	1	0
P10805	1	1	uniprotkb	83333	1	0	0	0	1	1
P10902	1	1	uniprotkb	83333	1	0	0	0	1	0
P10903	1	1	0	0	0	0	0	0	0	0
P10905	1	1	uniprotkb	83333	1	0	0	0	1	0
P10906	1	1	uniprotkb	83333	1	0	0	0	1	1
P10907	1	1	uniprotkb	83333	1	0	0	0	1	0
P10908	1	1	uniprotkb	83333	1	0	0	0	1	0
P11071	1	1	uniprotkb	83333	1	0	0	0	1	0
P11072	1	1	0	0	0	0	0	0	0	1
P11286	1	1	0	0	0	0	0	0	0	0
P11289	1	1	0	0	0	0	0	0	0	1
P11290	1	1	uniprotkb	83333	1	0	0	0	1	1
P11291	1	1	uniprotkb	83333	1	0	0	0	1	1
P11349	1	1	uniprotkb	83333	1	0	0	0	1	0
P11350	1	1	uniprotkb	83333	1	0	0	0	1	0
P11446	1	1	uniprotkb	83333	1	0	0	0	1	1
P11447	1	1	0	0	0	0	0	0	0	0
P11454	1	1	uniprotkb	83333	1	0	0	0	1	0
P11458	1	1	uniprotkb	83333	1	0	0	0	1	0
P11519	1	0	0	0	0	0	0	0	0	1
P11551	1	1	0	0	0	0	0	0	0	0
P11553	1	1	uniprotkb	83333	1	0	0	0	1	0
P11557	1	1	uniprotkb	83333	1	0	0	1	1	0
P11663	1	1	uniprotkb	83333	1	0	0	0	1	0
P11664	1	1	uniprotkb	83333	1	0	0	0	1	1
P11667	1	1	0	0	0	0	0	0	0	0
P11864	1	1	0	0	0	0	0	0	0	1
P11865	1	1	0	0	0	0	0	0	0	1
P11866	1	1	0	0	0	0	0	0	0	1
P11868	1	1	uniprotkb	83333	1	0	0	0	1	0
