whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	0469(IntAct)	0471(MINT)	0486(UniProt)	1263(Molecular Connections)	IMEx	missing_protein_evidence
G5EEA8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEC2	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEC6	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EED4	1	1	0	0	0	0	0	0	0	0
G5EED6	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEE9	1	1	0	0	0	0	0	0	0	1
G5EEF2	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEG1	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EEG5	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEG7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEG8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEG9	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEH0	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEH2	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEH5	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEH9	1	1	uniprotkb	6239	1	0	0	0	1	1
G5EEI4	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEI8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEI9	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEJ1	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEK2	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEK3	1	1	uniprotkb	6239	1	0	0	0	1	1
G5EEK5	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEK7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEK8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEL1	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEL3	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEM0	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEM1	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEM5	1	1	uniprotkb	6239	1	0	1	0	1	0
G5EEM6	1	1	uniprotkb	6239	1	0	0	0	1	0
G5EEN3	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEN4	1	1	uniprotkb	6239	0	1	0	0	1	0
G5EEN6	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EEN7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEN8	1	1	0	0	0	0	0	0	0	1
G5EEP2	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEP3	1	1	0	0	0	0	0	0	0	1
G5EEP7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEQ3	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EER4	1	1	0	0	0	0	0	0	0	0
G5EES8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EES9	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EET2	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EET3	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EET5	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EET6	1	1	0	0	0	0	0	0	0	0
G5EET8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEV2	1	1	0	0	0	0	0	0	0	1
G5EEV5	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEV6	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEV9	1	1	0	0	0	0	0	0	0	0
G5EEW5	0	0	uniprotkb	6239	0	1	0	0	1	0
G5EEW7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEW9	1	1	uniprotkb	6239	1	0	0	0	1	1
G5EEX1	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEX3	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEY6	1	1	0	0	0	0	0	0	0	1
G5EEZ3	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEZ4	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EEZ5	0	0	uniprotkb	6239	0	1	0	0	1	0
G5EEZ6	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF01	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF02	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF03	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF06	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF11	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF15	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF16	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF25	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF34	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF37	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF41	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF47	0	0	uniprotkb	6239	0	1	1	0	1	0
G5EF60	1	1	0	0	0	0	0	0	0	0
G5EF68	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF74	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF84	1	1	uniprotkb	6239	1	0	0	0	1	1
G5EF87	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF90	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EF96	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF97	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EF99	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFA2	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFA4	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFA5	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFA9	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFB3	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFB9	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFC1	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFC3	1	1	0	0	0	0	0	0	0	0
G5EFD2	1	1	0	0	0	0	0	0	0	0
G5EFD7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFD9	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFE1	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFE7	1	1	uniprotkb	6239	1	0	0	0	1	0
G5EFF1	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFF2	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFF4	0	0	uniprotkb	6239	1	0	1	0	1	0
G5EFF5	1	1	uniprotkb	6239	1	0	0	0	1	0
G5EFF7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFF8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFF9	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFG5	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EFG9	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFH0	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFH1	1	1	uniprotkb	6239	1	0	0	0	1	1
G5EFH4	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFI6	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFI7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFI8	1	1	0	0	0	0	0	0	0	0
G5EFI9	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EFL0	1	1	0	0	0	0	0	0	0	0
G5EFL4	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFL5	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EFL9	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFM0	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EFM8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFM9	1	1	uniprotkb	6239	1	0	0	0	1	0
G5EFP5	1	1	uniprotkb	6239	1	0	0	0	1	0
G5EFP7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFQ0	1	1	0	0	0	0	0	0	0	1
G5EFQ4	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EFQ5	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFR3	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFS1	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EFS4	1	1	0	0	0	0	0	0	0	0
G5EFS5	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EFT0	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFT5	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFU0	1	1	0	0	0	0	0	0	0	1
G5EFU3	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFV3	1	1	uniprotkb	6239	1	0	0	0	1	0
G5EFV4	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFV5	1	1	0	0	0	0	0	0	0	0
G5EFV8	1	1	uniprotkb	6239	1	0	1	0	1	0
G5EFW3	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFW7	1	1	0	0	0	0	0	0	0	1
G5EFX6	1	1	uniprotkb	6239	1	0	0	0	1	1
G5EFX8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFY5	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFY6	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFY7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFZ1	1	1	uniprotkb	6239	1	0	0	0	1	0
G5EFZ5	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EFZ9	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG05	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG10	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG11	1	1	0	0	0	0	0	0	0	1
G5EG13	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG14	1	1	0	0	0	0	0	0	0	0
G5EG22	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG29	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG31	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG35	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG38	1	1	uniprotkb	6239	1	0	0	0	1	0
G5EG39	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG44	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG49	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG51	1	1	0	0	0	0	0	0	0	0
G5EG53	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG54	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG59	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG60	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG61	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG62	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EG65	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG76	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EG86	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EG88	1	1	0	0	0	0	0	0	0	0
G5EG96	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGA3	1	1	0	0	0	0	0	0	0	0
G5EGA4	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGA5	1	1	uniprotkb	6239	1	0	0	0	1	1
G5EGA6	1	1	0	0	0	0	0	0	0	0
G5EGA9	1	1	0	0	0	0	0	0	0	0
G5EGB2	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGB3	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EGB7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGB8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGB9	0	0	uniprotkb	6239	1	1	0	0	1	0
G5EGC4	1	1	0	0	0	0	0	0	0	1
G5EGC9	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGD2	1	1	uniprotkb	6239	1	1	0	0	1	0
G5EGE2	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGE8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGF4	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGF8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGG0	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGG2	0	0	uniprotkb	6239	0	1	0	0	1	0
G5EGG4	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGG8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGG9	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGH6	1	1	0	0	0	0	0	0	0	1
G5EGH7	1	1	0	0	0	0	0	0	0	1
G5EGI1	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGI2	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGI7	1	1	0	0	0	0	0	0	0	1
G5EGI8	0	0	uniprotkb	6239	0	1	0	0	1	0
G5EGJ9	1	1	0	0	0	0	0	0	0	0
G5EGK1	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGK5	1	1	uniprotkb	6239	1	0	0	0	1	0
G5EGK6	1	1	0	0	0	0	0	0	0	0
G5EGK8	1	1	uniprotkb	6239	1	0	0	0	1	0
G5EGL7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGL9	1	1	0	0	0	0	0	0	0	1
G5EGM3	1	1	uniprotkb	6239	1	0	0	0	1	1
G5EGM4	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGM7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGN2	1	1	uniprotkb	6239	1	0	0	0	1	1
G5EGN3	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGN6	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGP2	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGP4	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGP8	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGQ2	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGQ3	1	1	0	0	0	0	0	0	0	0
G5EGQ5	1	1	uniprotkb	6239	1	0	0	0	1	1
G5EGQ6	1	1	0	0	0	0	0	0	0	0
G5EGQ7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGR6	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGS1	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGS3	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGS7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGT6	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGT7	0	0	uniprotkb	6239	1	0	0	0	1	0
G5EGT9	1	1	0	0	0	0	0	0	0	0
G5EGU2	1	1	0	0	0	0	0	0	0	1
G5EGU6	0	0	uniprotkb	6239	1	0	0	0	1	0
G8JY07	0	0	uniprotkb	6239	1	0	0	0	1	0
G8JY83	0	0	uniprotkb	6239	0	1	0	0	1	0
G8JYB2	0	0	uniprotkb	6239	1	0	0	0	1	0
H1UBJ9	0	0	uniprotkb	6239	1	0	0	0	1	0
H2FLG9	0	0	uniprotkb	6239	1	0	0	0	1	0
H2FLI6	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KY58	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KY59	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KY60	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KY72	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KY76	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KY90	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KY91	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KY93	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KY99	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYA1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYB0	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYB3	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYC4	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYD4	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYE2	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYH4	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYH8	0	0	uniprotkb	6239	1	1	0	0	1	0
H2KYI1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYJ0	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYJ3	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYJ5	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYJ8	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYL0	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYN0	0	0	uniprotkb	6239	0	1	0	0	1	0
H2KYP0	1	1	uniprotkb	6239	1	1	0	0	1	0
H2KYP1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYP7	0	0	uniprotkb	6239	0	1	0	0	1	0
H2KYQ5	1	1	uniprotkb	6239	1	0	0	0	1	0
H2KYR1	0	0	uniprotkb	6239	0	1	0	0	1	0
H2KYS1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYS3	1	1	0	0	0	0	0	0	0	0
H2KYS8	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYT1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYT5	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYU6	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYV3	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYW0	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYW1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYW5	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYX1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYX2	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYX3	0	0	uniprotkb	6239	1	1	0	0	1	0
H2KYX6	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYX9	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KYY1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZ07	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZ13	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZ15	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZ17	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZ24	0	0	uniprotkb	6239	1	1	0	0	1	0
H2KZ27	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZ29	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZ39	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZ49	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZ58	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZ60	1	1	0	0	0	0	0	0	0	1
H2KZ72	1	1	uniprotkb	6239	0	0	1	0	1	0
H2KZ78	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZ80	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZ82	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZA1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZA5	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZA6	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZB2	1	1	uniprotkb	6239	1	0	0	0	1	0
H2KZD5	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZD6	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZE1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZE2	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZF7	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZG6	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZG7	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZH5	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZH8	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZI3	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZI6	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZJ3	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZJ7	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZK4	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZK5	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZL1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZM4	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZM6	1	1	0	0	0	0	0	0	0	0
H2KZP9	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZQ0	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZQ6	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZQ8	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZR1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZR3	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZU4	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZU7	1	1	uniprotkb	6239	1	0	0	0	1	0
H2KZU9	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZV4	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZV5	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZV9	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZY3	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZZ1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2KZZ2	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L002	1	1	0	0	0	0	0	0	0	1
H2L007	0	0	uniprotkb	6239	0	1	0	0	1	0
H2L008	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L010	0	0	uniprotkb	6239	1	1	0	0	1	0
H2L019	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L026	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L028	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L031	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L032	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L041	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L044	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L045	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L055	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L057	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L061	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L067	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L069	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L071	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L083	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L091	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L098	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L099	1	1	uniprotkb	6239	1	0	0	0	1	0
H2L0A7	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0B0	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0B1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0B3	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0C5	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0C8	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0C9	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0D2	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0E0	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0E1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0F6	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0F9	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0G5	1	1	0	0	0	0	0	0	0	0
H2L0H3	1	1	0	0	0	0	0	0	0	1
H2L0H5	1	1	0	0	0	0	0	0	0	1
H2L0I2	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0I7	0	0	uniprotkb	6239	0	1	0	0	1	0
H2L0J8	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0K1	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0L6	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0M8	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0N3	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0N7	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0N8	1	1	0	0	0	0	0	0	0	0
H2L0Q6	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L0S7	0	0	uniprotkb	6239	1	0	0	0	1	0
H2L2B8	1	1	0	0	0	0	0	0	0	1
H2L2I2	0	0	uniprotkb	6239	1	0	0	0	1	0
H8ESF3	0	0	uniprotkb	6239	1	0	0	0	1	0
H9G2T2	0	0	uniprotkb	6239	1	0	0	0	1	0
K8F7T2	0	0	uniprotkb	6239	1	0	0	0	1	0
K8FDX2	0	0	uniprotkb	6239	1	0	0	0	1	0
K8FDY0	0	0	uniprotkb	6239	1	0	0	0	1	0
K8FE09	0	0	uniprotkb	6239	1	0	0	0	1	0
K8FE10	1	1	uniprotkb	6239	1	0	0	0	1	0
N1NVB7	1	1	0	0	0	0	0	0	0	1
O01159	1	1	0	0	0	0	0	0	0	1
O01255	0	0	uniprotkb	6239	1	0	0	0	1	0
O01258	1	1	0	0	0	0	0	0	0	1
O01299	0	0	uniprotkb	6239	1	0	0	0	1	0
O01301	0	0	uniprotkb	6239	1	0	0	0	1	0
O01314	0	0	uniprotkb	6239	1	0	0	0	1	0
O01322	1	1	0	0	0	0	0	0	0	1
O01323	1	1	0	0	0	0	0	0	0	1
O01326	1	1	0	0	0	0	0	0	0	1
O01331	0	0	uniprotkb	6239	1	0	0	0	1	0
O01393	1	1	0	0	0	0	0	0	0	1
O01422	1	1	uniprotkb	6239	1	0	0	0	1	0
O01426	0	0	uniprotkb	6239	1	0	0	0	1	0
O01427	1	1	uniprotkb	6239	1	1	0	0	1	0
O01442	0	0	uniprotkb	6239	1	0	0	0	1	0
O01446	0	0	uniprotkb	6239	1	0	0	0	1	0
O01454	1	1	0	0	0	0	0	0	0	0
O01456	0	0	uniprotkb	6239	1	0	0	0	1	0
O01460	0	0	uniprotkb	6239	1	0	0	0	1	0
O01464	0	0	uniprotkb	6239	1	0	0	0	1	0
O01479	1	1	0	0	0	0	0	0	0	0
O01481	0	0	uniprotkb	6239	1	0	0	0	1	0
O01482	0	0	uniprotkb	6239	1	0	0	0	1	0
O01487	0	0	uniprotkb	6239	1	0	0	0	1	0
O01488	0	0	uniprotkb	6239	1	0	0	0	1	0
O01489	0	0	uniprotkb	6239	1	0	0	0	1	0
O01496	0	0	uniprotkb	6239	1	0	0	0	1	0
O01497	0	0	uniprotkb	6239	1	0	0	0	1	0
O01498	1	1	uniprotkb	6239	1	0	0	0	1	0
O01501	1	1	uniprotkb	6239	1	0	0	0	1	1
O01502	0	0	uniprotkb	6239	1	0	0	0	1	0
O01503	1	1	0	0	0	0	0	0	0	1
O01504	1	1	uniprotkb	6239	1	0	0	0	1	1
O01506	0	0	uniprotkb	6239	1	0	0	0	1	0
O01509	1	1	0	0	0	0	0	0	0	1
O01510	1	1	0	0	0	0	0	0	0	0
O01512	0	0	uniprotkb	6239	1	0	0	0	1	0
O01513	1	1	0	0	0	0	0	0	0	1
O01514	1	1	0	0	0	0	0	0	0	0
O01519	0	0	uniprotkb	6239	1	0	0	0	1	0
O01521	0	0	uniprotkb	6239	1	0	0	0	1	0
O01525	0	0	uniprotkb	6239	1	0	0	0	1	0
O01527	0	0	uniprotkb	6239	1	0	0	0	1	0
O01530	1	1	uniprotkb	6239	1	1	0	0	1	1
O01532	0	0	uniprotkb	6239	1	0	0	0	1	0
O01538	1	1	0	0	0	0	0	0	0	1
O01541	1	1	uniprotkb	6239	1	0	0	0	1	1
O01542	0	0	uniprotkb	6239	1	0	0	0	1	0
