whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	X0974.InnateDB.	X1222.mbinfo.	X1262.I2D.	X1263.Molecular.Connections.	X1332.bhf.ucl.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha
A8MXZ3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
A8MY62	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MYA2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MYB1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MYJ7	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	1
A8MYP8	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	0
A8MYP8-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8MYU2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8MYV0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MYX2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MYZ0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MYZ5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MYZ6	1	1	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
A8MZ25	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MZ26	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MZ36	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MZ59	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MZ97	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	1	1
A8MZA0	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
A8MZA4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MZF0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MZG2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8MZG2-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8MZH6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A8TX70	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A8TX70-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A9CP04	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
A9IYQ1	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
A9JQE1	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
A9QM74	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
A9UEZ6	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
A9UF07	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
A9UGY9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
A9UHW6	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	1
A9UHW6-2	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	0
A9UHW6-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A9YTQ3	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
A9YTQ3-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A9YTQ3-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A9Z1X7	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
A9Z1Z3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
A9Z1Z3-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A9Z1Z3-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A9Z1Z3-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0AZM1	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B0AZU3	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B0B1U2	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B0FP48	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
B0FTY2	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B0I1T2	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	1
B0I1T2-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0I1T2-3	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B0I1T2-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0LPE5	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B0QY89	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B0QYN7	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B0QZ18	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B0V3J0	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B0YJ76	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B0YJ81	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
B0YJ81-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B0YJA4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B0ZBD0	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B1AH49	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AH87	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AH88	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1AHB0	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AHH5	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AJZ1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1AJZ9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1AJZ9-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1AJZ9-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1AK53	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1AK53-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1AK76	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1AK88	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AKD8	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AKI9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1AKJ5	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AKJ6	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AKQ8	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AL05	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AL46	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1AL69	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AL88	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1ALA9	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B1ALK7	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AM27	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AMM8	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1AN99	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1ANH7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1ANS9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1ANS9-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1ANY3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1APH4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1APH4-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B1APZ0	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B1AQ61	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B1ATL7	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B1AVT0	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2CW77	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2R491	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2R4C1	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2R4D8	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R4M6	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R4P2	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R4R0	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2R4U6	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R4W8	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2R550	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R5M9	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2R5W2	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2R643	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2R6D7	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2R6J3	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R6K0	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2R6K4	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2R791	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R7W0	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R7W4	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2R886	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R894	0	0	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	0
B2R8R5	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R8T5	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R8Y4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R8Z8	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R935	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2R9H7	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2R9Y1	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RA10	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RA70	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RAB7	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RAD8	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RAU8	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2RB89	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RBB2	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2RBR9	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2RBV5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2RC52	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RC85	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
B2RC85-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2RCF3	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2RCI8	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B2RCM5	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RCX0	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RCZ4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RD01	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2RDC9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RDE6	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RDN9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RDP6	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RDU6	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RDW1	0	0	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	0
B2RDX5	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RMV2	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RN74	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2RNN3	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
B2RNN3-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2RPK0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2RTY4	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	1
B2RTY4-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2RTY4-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2RTY4-4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2RTY4-5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2RU33	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2RUU2	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RUY7	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RUY7-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2RUZ4	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RV13	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
B2RWN4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RXF0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2RXF5	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2RXH2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B2RXH4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B2RXH8	1	1	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	1	1
B2WTI3	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2Y833	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B2ZZ90	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3EWF7	1	1	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3EWG3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B3EWG4	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B3EWG5	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B3EWG6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B3GLJ2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B3KM70	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KM81	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KMC9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KMQ7	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KMS0	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KNK9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KNR3	0	0	uniprotkb	9606	0	0	0	0	0	0	0	0	0	1	1	0	0
B3KNS4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KNS7	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B3KPL7	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KPT9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KPU6	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KQ07	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KQ43	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KQF8	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KQG4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KQT9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KR20	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KS36	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KS81	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3KSH1	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KSH4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KT93	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KTP4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KTQ9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KTS5	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B3KTT5	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KTV0	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B3KU16	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KU87	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KUN1	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KUV3	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KV54	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KW06	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B3KWD0	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KWQ7	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KWX7	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B3KX63	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KX72	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B3KXG1	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KXU8	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KY54	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B3KY97	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B3SHH9	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B4DDB3	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DDJ5	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DDK6	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DDS7	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B4DDU6	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DDV3	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DDX2	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DE76	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DE84	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DEH8	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DER3	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DF14	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DF70	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DF87	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DFN3	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DG94	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DGC2	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DGN8	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DGR3	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B4DGU4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DH26	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DH59	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B4DH70	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DHC4	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B4DHF6	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B4DHW4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DIP2	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DIR9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DJ51	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DJV2	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DJY2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B4DKZ6	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DL41	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DLD4	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B4DLN1	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DM97	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DMH3	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DMS2	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DN30	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DN52	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DN67	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DNA4	0	0	uniprotkb	9606	1	1	0	0	0	0	0	0	0	0	1	0	0
B4DNQ8	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B4DNW0	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DP54	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	1	1	0	0
B4DPD5	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DPR9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DQ50	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DQN6	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DQN9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DQQ1	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DQY1	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DQZ3	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DR80	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DR88	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DRD7	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DRL9	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DRS6	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DRT3	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DS77	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B4DS77-2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4DS77-3	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4DSH1	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DSR6	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B4DSW0	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DT77	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DU55	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
B4DU58	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DUA4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DUC2	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DUY5	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DVN3	0	0	uniprotkb	9606	0	1	0	0	0	0	0	0	0	0	1	0	0
B4DVR4	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DVT3	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
B4DW97	0	0	uniprotkb	9606	1	0	0	0	0	0	0	0	0	0	1	0	0
