whole_proteome_IDs	whole_proteome_Uniprot	reference_proteome_Uniprot	interactor_IDs_databases	interactor_SPECIES_ID	X0469.IntAct.	X0471.MINT.	X0486.UniProt.	X0903.mpidb.	X1263.Molecular.Connections.	X1335.HPIDb.	IMEx	missing_protein_evidence	BioGRID_from_Mentha
Q9C749	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C750	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C751	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C752	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C754	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
Q9C755	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C756	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C757	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C758	1	1	uniprotkb	3702	0	1	0	0	0	0	1	0	1
Q9C759	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C760	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C761	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C762	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C763	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C764	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C765	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C766	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C767	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C768	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C771	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C772	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C773	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
Q9C774	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
Q9C776	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C777	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C778	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C779	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C780	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C781	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C782	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C783	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C784	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C785	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C786	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C787	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C788	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C790	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C793	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C794	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C796	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C797	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C799	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7A2	1	1	0	0	0	0	0	0	0	0	0	0	1
Q9C7A4	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7A5	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7A6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7A7	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7A8	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
Q9C7A9	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7B1	1	1	0	0	0	0	0	0	0	0	0	0	1
Q9C7B2	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7B4	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7B7	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7B8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7C0	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7C1	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C7C3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7C4	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7C5	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7C7	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7D2	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7D3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7D4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7D5	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7D6	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7D7	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C7D8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7D9	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7E0	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7E4	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7E5	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7E6	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7E7	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C7E8	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
Q9C7E9	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7F0	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7F1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7F2	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7F3	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7F4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7F5	1	1	0	0	0	0	0	0	0	0	0	0	1
Q9C7F6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7F7	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7F8	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C7F9	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7G0	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7G1	1	1	0	0	0	0	0	0	0	0	0	0	1
Q9C7G4	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C7G5	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7G6	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
Q9C7G7	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7G9	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7H0	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7H1	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7H2	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7H3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7H4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7H7	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7H8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7I0	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7I1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7I2	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7I3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7I4	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7I5	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7I6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7I7	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7I8	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7I9	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
Q9C7J0	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7J3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7J5	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7J6	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7J8	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7J9	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7K0	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
Q9C7K2	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7K4	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7K5	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7K6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7K7	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7L0	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7L1	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7L2	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7L4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7L5	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7L6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7L7	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7L8	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7L9	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7M1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7M2	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7M3	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7M4	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7M5	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7M6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7M7	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7M8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7M9	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7N0	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7N2	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C7N3	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
Q9C7N4	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C7N5	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7N6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7N7	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
Q9C7N9	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7P1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7P2	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7P3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7P4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7P5	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7P6	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7P7	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7P8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7P9	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7Q1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7Q3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7Q8	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7R3	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7R4	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7R5	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7R6	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
Q9C7R7	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7R8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7R9	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7S0	1	1	0	0	0	0	0	0	0	0	0	0	1
Q9C7S1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7S3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7S5	1	1	0	0	0	0	0	0	0	0	0	0	1
Q9C7S6	1	1	0	0	0	0	0	0	0	0	0	0	1
Q9C7S7	1	1	0	0	0	0	0	0	0	0	0	0	1
Q9C7S8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7T1	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7T2	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7T4	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C7T6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7T7	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7T8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7U1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7U3	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7U5	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7U7	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7U8	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7V0	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7V1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7V2	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7V3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7V4	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7V5	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7V6	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7V7	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
Q9C7V8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7W0	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7W1	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7W2	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7W4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7W5	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7W6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7W7	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7W8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7W9	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7X0	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7X1	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7X2	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7X4	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7X5	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
Q9C7X6	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7X7	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C7X8	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7Y1	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7Y2	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
Q9C7Y3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7Y4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7Y7	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7Y9	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C7Z0	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7Z1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7Z2	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7Z5	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7Z6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7Z7	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C7Z8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C7Z9	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C800	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C801	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C802	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C803	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C805	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C806	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C807	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C809	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C810	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C811	1	1	0	0	0	0	0	0	0	0	0	0	1
Q9C812	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C813	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C815	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C817	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C819	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C820	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
Q9C821	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C823	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C824	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C825	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C826	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
Q9C827	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
Q9C828	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C829	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
Q9C830	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C832	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C833	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C835	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C836	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C838	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C840	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C842	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C843	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C844	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C845	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C846	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C847	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C848	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C849	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C850	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C851	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C852	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C853	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C854	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C857	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C858	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C859	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C860	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C863	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	0
Q9C864	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C865	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
Q9C866	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C868	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C869	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C870	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C871	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C872	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C875	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C876	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C877	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C878	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C879	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C881	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C882	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C883	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C884	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
Q9C885	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C886	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C888	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C889	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
Q9C890	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C891	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C892	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C893	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C894	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C895	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
Q9C896	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C898	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C899	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
Q9C8A2	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8A4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8A5	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8A7	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8A8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8A9	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8B0	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8B1	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8B2	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8B4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8B5	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8B6	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8B7	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8B8	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8B9	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8C0	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8C1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8C2	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8C3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8C4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8C5	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8C6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8C8	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8C9	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8D1	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C8D3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8D4	1	1	0	0	0	0	0	0	0	0	0	0	1
Q9C8D5	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8D6	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8D7	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8D8	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
Q9C8D9	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8E1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8E2	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8E3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8E4	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8E6	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C8E7	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C8E8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8E9	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8F0	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8F1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8F2	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8F3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8F4	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8F5	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8F6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8F7	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	1
Q9C8F8	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8F9	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8G2	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8G3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8G4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8G5	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C8G6	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8G8	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8G9	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
Q9C8H0	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8H1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8H2	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8H3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8H4	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8H5	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8H6	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C8H7	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8I0	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8I1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8I3	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8I4	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8I5	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8I6	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8I7	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8J0	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8J1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8J2	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8J3	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8J4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8J5	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8J6	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C8J7	1	1	0	0	0	0	0	0	0	0	0	0	1
Q9C8J8	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C8K0	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8K1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8K2	1	1	uniprotkb	3702	1	0	0	0	0	0	1	0	1
Q9C8K3	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8K4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8K5	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8K6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8K7	1	1	0	0	0	0	0	0	0	0	0	1	1
Q9C8K8	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
Q9C8L0	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8L2	1	1	0	0	0	0	0	0	0	0	0	0	1
Q9C8L4	1	1	0	0	0	0	0	0	0	0	0	0	1
Q9C8L6	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8L7	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8L8	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8L9	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8M0	1	1	uniprotkb	3702	0	0	1	0	0	0	1	0	1
Q9C8M1	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8M2	1	1	0	0	0	0	0	0	0	0	0	0	0
Q9C8M3	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8M4	1	1	0	0	0	0	0	0	0	0	0	1	0
Q9C8M5	1	1	uniprotkb	3702	1	0	0	0	0	0	1	1	0
Q9C8M6	1	0	0	0	0	0	0	0	0	0	0	1	0
Q9C8M9	1	1	0	0	0	0	0	0	0	0	0	0	1
